name,type,start_time,duration,"mosi","miso"
"SPI","result",0.565580958,7.5e-06,0x00,0x80
"SPI","result",0.565588956,7.502e-06,0x00,0x00
"SPI","disable",0.565598492,1.99999999e-09,,
"SPI","enable",0.565648966,1.99999988e-09,,
"SPI","result",0.565650066,7.502e-06,0x00,0x4B
"SPI","result",0.565658066,7.5e-06,0x00,0xA2
"SPI","disable",0.565667602,2.00000011e-09,,
"SPI","enable",0.56583007,1.99999999e-09,,
"SPI","result",0.565838984,7.5e-06,0x00,0x80
"SPI","result",0.565846982,7.502e-06,0x00,0x00
"SPI","disable",0.56585652,2.00000011e-09,,
"SPI","enable",0.565906992,1.99999988e-09,,
"SPI","result",0.565908092,7.5e-06,0x00,0x0B
"SPI","result",0.565916092,7.5e-06,0x00,0xA1
"SPI","disable",0.565925628,1.99999999e-09,,
"SPI","enable",0.566100432,1.99999988e-09,,
"SPI","result",0.566109384,7.5e-06,0x00,0x00
"SPI","result",0.566117382,7.502e-06,0x00,0x00
"SPI","disable",0.566126944,1.99999999e-09,,
"SPI","enable",0.566177954,1.99999999e-09,,
"SPI","result",0.566179056,7.5e-06,0x00,0x4B
"SPI","result",0.566187054,7.502e-06,0x00,0xA2
"SPI","disable",0.566196592,1.99999999e-09,,
"SPI","enable",0.56635897,2e-09,,
"SPI","result",0.566367884,7.5e-06,0x00,0x80
"SPI","result",0.566375884,7.5e-06,0x00,0x00
"SPI","disable",0.56638542,1.99999988e-09,,
"SPI","enable",0.566435892,2.00000011e-09,,
"SPI","result",0.566436994,7.5e-06,0x00,0x0B
"SPI","result",0.566444994,7.5e-06,0x00,0xA2
"SPI","disable",0.56645453,1.99999999e-09,,
"SPI","enable",0.566621246,2.00000011e-09,,
"SPI","result",0.56663016,7.5e-06,0x00,0x00
"SPI","result",0.56663816,7.5e-06,0x00,0x00
"SPI","disable",0.566647696,1.99999999e-09,,
"SPI","enable",0.56669808,1.99999999e-09,,
"SPI","result",0.566699182,7.5e-06,0x00,0x4B
"SPI","result",0.566707182,7.5e-06,0x00,0xA1
"SPI","disable",0.566716718,1.99999988e-09,,
"SPI","enable",0.566879186,2e-09,,
"SPI","result",0.5668881,7.5e-06,0x00,0x80
"SPI","result",0.566896098,7.5e-06,0x00,0x00
"SPI","disable",0.566905634,1.99999988e-09,,
"SPI","enable",0.566956106,1.99999999e-09,,
"SPI","result",0.566957208,7.5e-06,0x00,0x0B
"SPI","result",0.566965208,7.5e-06,0x00,0xA2
"SPI","disable",0.566974744,1.99999999e-09,,
"SPI","enable",0.567157586,1.99999999e-09,,
"SPI","result",0.5671665,7.5e-06,0x00,0x00
"SPI","result",0.567174498,7.5e-06,0x00,0x00
"SPI","disable",0.567184034,1.99999999e-09,,
"SPI","enable",0.567235044,1.99999999e-09,,
"SPI","result",0.567236146,7.5e-06,0x00,0x0B
"SPI","result",0.567244144,7.502e-06,0x00,0xA1
"SPI","disable",0.567253682,1.99999999e-09,,
"SPI","enable",0.57761238,1.99999999e-09,,
"SPI","result",0.577621294,7.5e-06,0x00,0x00
"SPI","result",0.577629294,7.5e-06,0x00,0x00
"SPI","disable",0.57763883,1.99999988e-09,,
"SPI","enable",0.57768939,1.99999999e-09,,
"SPI","result",0.57769049,7.502e-06,0x00,0x4B
"SPI","result",0.57769849,7.502e-06,0x00,0xAA
"SPI","disable",0.577708026,1.99999999e-09,,
"SPI","enable",0.577874706,1.99999988e-09,,
"SPI","result",0.57788362,7.5e-06,0x00,0x00
"SPI","result",0.57789162,7.5e-06,0x00,0x00
"SPI","disable",0.577901156,2e-09,,
"SPI","enable",0.57795154,1.99999999e-09,,
"SPI","result",0.577952642,7.5e-06,0x00,0x0B
"SPI","result",0.57796064,7.502e-06,0x00,0xAA
"SPI","disable",0.577970178,2.00000011e-09,,
"SPI","enable",0.578148756,1.99999988e-09,,
"SPI","result",0.57815767,7.5e-06,0x00,0x80
"SPI","result",0.57816567,7.5e-06,0x00,0x00
"SPI","disable",0.578175206,1.99999999e-09,,
"SPI","enable",0.578225678,1.99999999e-09,,
"SPI","result",0.57822678,7.5e-06,0x00,0x0B
"SPI","result",0.578234778,7.502e-06,0x00,0xAB
"SPI","disable",0.578244316,1.99999999e-09,,
"SPI","enable",0.578410694,1.99999988e-09,,
"SPI","result",0.578419608,7.5e-06,0x00,0x00
"SPI","result",0.578427608,7.5e-06,0x00,0x00
"SPI","disable",0.578437144,1.99999999e-09,,
"SPI","enable",0.578487616,1.99999999e-09,,
"SPI","result",0.578488718,7.5e-06,0x00,0x4B
"SPI","result",0.578496718,7.5e-06,0x00,0xAA
"SPI","disable",0.578506254,1.99999999e-09,,
"SPI","enable",0.578668696,1.99999988e-09,,
"SPI","result",0.57867761,7.5e-06,0x00,0x00
"SPI","result",0.578685608,7.502e-06,0x00,0x00
"SPI","disable",0.578695146,1.99999999e-09,,
"SPI","enable",0.578745618,1.99999988e-09,,
"SPI","result",0.578746718,7.5e-06,0x00,0x0B
"SPI","result",0.578754718,7.5e-06,0x00,0xAA
"SPI","disable",0.578764254,2.00000011e-09,,
"SPI","enable",0.578930634,1.99999999e-09,,
"SPI","result",0.578939548,7.5e-06,0x00,0x80
"SPI","result",0.578947546,7.502e-06,0x00,0x00
"SPI","disable",0.578957084,1.99999999e-09,,
"SPI","enable",0.579007556,1.99999999e-09,,
"SPI","result",0.579008656,7.502e-06,0x00,0x4B
"SPI","result",0.579016656,7.5e-06,0x00,0xAC
"SPI","disable",0.579026192,1.99999999e-09,,
"SPI","enable",0.57920386,1.99999999e-09,,
"SPI","result",0.579212774,7.5e-06,0x00,0x00
"SPI","result",0.579220772,7.5e-06,0x00,0x00
"SPI","disable",0.579230308,2.00000011e-09,,
"SPI","enable",0.579280244,1.99999999e-09,,
"SPI","result",0.579281344,7.502e-06,0x00,0x0B
"SPI","result",0.579289344,7.5e-06,0x00,0xAB
"SPI","disable",0.57929888,2.00000011e-09,,
"SPI","enable",0.579465348,1.99999988e-09,,
"SPI","result",0.579474262,7.5e-06,0x00,0x00
"SPI","result",0.57948226,7.502e-06,0x00,0x00
"SPI","disable",0.579491798,2.00000011e-09,,
"SPI","enable",0.57954227,1.99999999e-09,,
"SPI","result",0.57954337,7.5e-06,0x00,0x4B
"SPI","result",0.57955137,7.5e-06,0x00,0xAB
"SPI","disable",0.579560906,2.00000011e-09,,
"SPI","enable",0.579723336,1.99999999e-09,,
"SPI","result",0.57973225,7.5e-06,0x00,0x80
"SPI","result",0.579740248,7.502e-06,0x00,0x00
"SPI","disable",0.579749786,1.99999988e-09,,
"SPI","enable",0.579800258,1.99999999e-09,,
"SPI","result",0.579801358,7.502e-06,0x00,0x0B
"SPI","result",0.579809358,7.5e-06,0x00,0xAD
"SPI","disable",0.579818894,2e-09,,
"SPI","enable",0.579985274,1.99999999e-09,,
"SPI","result",0.579994188,7.5e-06,0x00,0x00
"SPI","result",0.580002188,7.5e-06,0x00,0x00
"SPI","disable",0.580011724,1.99999999e-09,,
"SPI","enable",0.580062284,1.99999988e-09,,
"SPI","result",0.580063384,7.502e-06,0x00,0x4B
"SPI","result",0.580071384,7.5e-06,0x00,0xAB
"SPI","disable",0.58008092,2.00000011e-09,,
"SPI","enable",0.580248112,1.99999999e-09,,
"SPI","result",0.580257026,7.5e-06,0x00,0x80
"SPI","result",0.580265026,7.5e-06,0x00,0x00
"SPI","disable",0.580274562,1.99999988e-09,,
"SPI","enable",0.580325572,1.99999999e-09,,
"SPI","result",0.580326672,7.502e-06,0x00,0x4B
"SPI","result",0.580334672,7.502e-06,0x00,0xAB
"SPI","disable",0.58034421,1.99999999e-09,,
"SPI","enable",0.580510576,1.99999999e-09,,
"SPI","result",0.58051949,7.5e-06,0x00,0x80
"SPI","result",0.580527488,7.502e-06,0x00,0x00
"SPI","disable",0.580537026,1.99999999e-09,,
"SPI","enable",0.580587498,2.00000011e-09,,
"SPI","result",0.580588598,7.502e-06,0x00,0x0B
"SPI","result",0.580596598,7.5e-06,0x00,0xAD
"SPI","disable",0.580606134,1.99999999e-09,,
"SPI","enable",0.580768576,2.00000011e-09,,
"SPI","result",0.58077749,7.5e-06,0x00,0x00
"SPI","result",0.58078549,7.5e-06,0x00,0x00
"SPI","disable",0.580795026,2e-09,,
"SPI","enable",0.580845412,2.00000011e-09,,
"SPI","result",0.580846512,7.5e-06,0x00,0x4B
"SPI","result",0.580854512,7.5e-06,0x00,0xAE
"SPI","disable",0.580864048,1.99999999e-09,,
"SPI","enable",0.581030428,1.99999999e-09,,
"SPI","result",0.581039342,7.5e-06,0x00,0x80
"SPI","result",0.58104734,7.502e-06,0x00,0x00
"SPI","disable",0.581056878,1.99999988e-09,,
"SPI","enable",0.58110765,2.00000011e-09,,
"SPI","result",0.58110875,7.5e-06,0x00,0x4B
"SPI","result",0.58111675,7.5e-06,0x00,0xAD
"SPI","disable",0.58112635,1.99999999e-09,,
"SPI","enable",0.581288704,2.00000011e-09,,
"SPI","result",0.581297618,7.5e-06,0x00,0x80
"SPI","result",0.581305616,7.502e-06,0x00,0x00
"SPI","disable",0.581315152,2.00000011e-09,,
"SPI","enable",0.581365538,1.99999999e-09,,
"SPI","result",0.581366638,7.502e-06,0x00,0x0B
"SPI","result",0.581374638,7.502e-06,0x00,0xAC
"SPI","disable",0.581384176,2e-09,,
"SPI","enable",0.581550542,1.99999999e-09,,
"SPI","result",0.581559456,7.5e-06,0x00,0x80
"SPI","result",0.581567454,7.502e-06,0x00,0x00
"SPI","disable",0.581576992,1.99999999e-09,,
"SPI","enable",0.581627376,1.99999999e-09,,
"SPI","result",0.581628478,7.5e-06,0x00,0x4B
"SPI","result",0.581636476,7.502e-06,0x00,0xAD
"SPI","disable",0.581646014,1.99999999e-09,,
"SPI","enable",0.581808456,1.99999999e-09,,
"SPI","result",0.58181737,7.5e-06,0x00,0x80
"SPI","result",0.581825368,7.5e-06,0x00,0x00
"SPI","disable",0.581834904,1.99999988e-09,,
"SPI","enable",0.58188529,1.99999999e-09,,
"SPI","result",0.58188639,7.502e-06,0x00,0x4B
"SPI","result",0.58189439,7.5e-06,0x00,0xAE
"SPI","disable",0.581903926,2.00000011e-09,,
"SPI","enable",0.582070306,2.00000011e-09,,
"SPI","result",0.58207922,7.5e-06,0x00,0x80
"SPI","result",0.58208722,7.5e-06,0x00,0x00
"SPI","disable",0.582097444,1.99999999e-09,,
"SPI","enable",0.582148378,1.99999999e-09,,
"SPI","result",0.582149478,7.502e-06,0x00,0x0B
"SPI","result",0.582157478,7.502e-06,0x00,0xAE
"SPI","disable",0.582167014,1.99999999e-09,,
"SPI","enable",0.582329194,1.99999999e-09,,
"SPI","result",0.582338108,7.5e-06,0x00,0x00
"SPI","result",0.582346108,7.5e-06,0x00,0x00
"SPI","disable",0.582355644,1.99999999e-09,,
"SPI","enable",0.582406116,1.99999999e-09,,
"SPI","result",0.582407218,7.5e-06,0x00,0x0B
"SPI","result",0.582415216,7.502e-06,0x00,0xAE
"SPI","disable",0.582424754,1.99999999e-09,,
"SPI","enable",0.582591058,2.00000011e-09,,
"SPI","result",0.582599972,7.5e-06,0x00,0x00
"SPI","result",0.58260797,7.502e-06,0x00,0x00
"SPI","disable",0.582617508,1.99999988e-09,,
"SPI","enable",0.582668604,2.00000011e-09,,
"SPI","result",0.582669706,7.5e-06,0x00,0x4B
"SPI","result",0.582677706,7.5e-06,0x00,0xAE
"SPI","disable",0.582687242,2.00000011e-09,,
"SPI","enable",0.582849772,1.99999999e-09,,
"SPI","result",0.582858686,7.5e-06,0x00,0x80
"SPI","result",0.582866684,7.5e-06,0x00,0x00
"SPI","disable",0.58287622,1.99999999e-09,,
"SPI","enable",0.58292723,1.99999999e-09,,
"SPI","result",0.582928332,7.5e-06,0x00,0x0B
"SPI","result",0.582936332,7.5e-06,0x00,0xAE
"SPI","disable",0.582945868,1.99999999e-09,,
"SPI","enable",0.58312111,1.99999999e-09,,
"SPI","result",0.583130024,7.5e-06,0x00,0x00
"SPI","result",0.583138022,7.5e-06,0x00,0x00
"SPI","disable",0.583147558,1.99999999e-09,,
"SPI","enable",0.583198118,1.99999999e-09,,
"SPI","result",0.58319922,7.5e-06,0x00,0x0B
"SPI","result",0.583207218,7.502e-06,0x00,0xAF
"SPI","disable",0.583216756,1.99999988e-09,,
"SPI","enable",0.58337921,1.99999988e-09,,
"SPI","result",0.583388124,7.5e-06,0x00,0x80
"SPI","result",0.583396124,7.5e-06,0x00,0x00
"SPI","disable",0.58340566,2e-09,,
"SPI","enable",0.583456132,1.99999988e-09,,
"SPI","result",0.583457232,7.502e-06,0x00,0x4B
"SPI","result",0.583465232,7.502e-06,0x00,0xAF
"SPI","disable",0.583474768,2.00000011e-09,,
"SPI","enable",0.583641174,1.99999988e-09,,
"SPI","result",0.583650088,7.5e-06,0x00,0x00
"SPI","result",0.583658086,7.502e-06,0x00,0x00
"SPI","disable",0.583667622,1.99999999e-09,,
"SPI","enable",0.583718096,1.99999988e-09,,
"SPI","result",0.583719196,7.5e-06,0x00,0x0B
"SPI","result",0.583727196,7.5e-06,0x00,0xAF
"SPI","disable",0.583736732,2.00000011e-09,,
"SPI","enable",0.594068994,1.99999999e-09,,
"SPI","result",0.594077908,7.5e-06,0x00,0x80
"SPI","result",0.594085908,7.5e-06,0x00,0x00
"SPI","disable",0.594096882,2.00000011e-09,,
"SPI","enable",0.594147842,1.99999988e-09,,
"SPI","result",0.594148942,7.502e-06,0x00,0x0B
"SPI","result",0.594156942,7.5e-06,0x00,0xB8
"SPI","disable",0.594166478,2.00000011e-09,,
"SPI","enable",0.59433317,1.99999999e-09,,
"SPI","result",0.594342084,7.5e-06,0x00,0x80
"SPI","result",0.594350084,7.5e-06,0x00,0x00
"SPI","disable",0.59435962,2.00000011e-09,,
"SPI","enable",0.594409918,2.00000011e-09,,
"SPI","result",0.594411018,7.5e-06,0x00,0x0B
"SPI","result",0.594419018,7.5e-06,0x00,0xB9
"SPI","disable",0.594428554,1.99999988e-09,,
"SPI","enable",0.59459101,1.99999999e-09,,
"SPI","result",0.594599922,7.5e-06,0x00,0x00
"SPI","result",0.594607922,7.5e-06,0x00,0x00
"SPI","disable",0.594617458,2.00000011e-09,,
"SPI","enable",0.59466793,2.00000011e-09,,
"SPI","result",0.594669032,7.5e-06,0x00,0x0B
"SPI","result",0.594677032,7.5e-06,0x00,0xB8
"SPI","disable",0.594686568,2.00000011e-09,,
"SPI","enable",0.59485296,2.00000011e-09,,
"SPI","result",0.594861874,7.5e-06,0x00,0x80
"SPI","result",0.594869872,7.502e-06,0x00,0x00
"SPI","disable",0.59487941,2e-09,,
"SPI","enable",0.594929882,1.99999999e-09,,
"SPI","result",0.594930982,7.502e-06,0x00,0x0B
"SPI","result",0.594938982,7.5e-06,0x00,0xB9
"SPI","disable",0.594948518,1.99999999e-09,,
"SPI","enable",0.595118798,1.99999999e-09,,
"SPI","result",0.595127712,7.5e-06,0x00,0x00
"SPI","result",0.59513571,7.502e-06,0x00,0x00
"SPI","disable",0.595145248,1.99999988e-09,,
"SPI","enable",0.59519572,2.00000011e-09,,
"SPI","result",0.59519682,7.502e-06,0x00,0x0B
"SPI","result",0.59520482,7.502e-06,0x00,0xB8
"SPI","disable",0.595214356,1.99999988e-09,,
"SPI","enable",0.595380748,2.00000011e-09,,
"SPI","result",0.595389662,7.5e-06,0x00,0x80
"SPI","result",0.595397662,7.5e-06,0x00,0x00
"SPI","disable",0.595407198,1.99999999e-09,,
"SPI","enable",0.59545767,1.99999999e-09,,
"SPI","result",0.595458772,7.5e-06,0x00,0x0B
"SPI","result",0.59546677,7.502e-06,0x00,0xB9
"SPI","disable",0.595476308,2.00000011e-09,,
"SPI","enable",0.595638762,1.99999999e-09,,
"SPI","result",0.595647676,7.5e-06,0x00,0x00
"SPI","result",0.595655676,7.5e-06,0x00,0x00
"SPI","disable",0.595665212,2.00000011e-09,,
"SPI","enable",0.595715596,1.99999999e-09,,
"SPI","result",0.595716698,7.5e-06,0x00,0x0B
"SPI","result",0.595724696,7.502e-06,0x00,0xB8
"SPI","disable",0.595734234,1.99999999e-09,,
"SPI","enable",0.595900626,1.99999999e-09,,
"SPI","result",0.59590954,7.5e-06,0x00,0x80
"SPI","result",0.595917538,7.502e-06,0x00,0x00
"SPI","disable",0.595927074,1.99999999e-09,,
"SPI","enable",0.595977548,1.99999988e-09,,
"SPI","result",0.595978648,7.5e-06,0x00,0x4B
"SPI","result",0.595986648,7.5e-06,0x00,0xBA
"SPI","disable",0.595996184,2.00000011e-09,,
"SPI","enable",0.5961727,2.00000011e-09,,
"SPI","result",0.596181614,7.5e-06,0x00,0x80
"SPI","result",0.596189614,7.5e-06,0x00,0x00
"SPI","disable",0.59619915,1.99999988e-09,,
"SPI","enable",0.596249534,1.99999988e-09,,
"SPI","result",0.596250636,7.5e-06,0x00,0x0B
"SPI","result",0.596258636,7.5e-06,0x00,0xB8
"SPI","disable",0.596268172,1.99999988e-09,,
"SPI","enable",0.596434564,2.00000011e-09,,
"SPI","result",0.596443478,7.5e-06,0x00,0x80
"SPI","result",0.596451478,7.5e-06,0x00,0x00
"SPI","disable",0.596461014,1.99999999e-09,,
"SPI","enable",0.596511486,1.99999999e-09,,
"SPI","result",0.596512586,7.502e-06,0x00,0x4B
"SPI","result",0.596520586,7.502e-06,0x00,0xBA
"SPI","disable",0.596530122,1.99999999e-09,,
"SPI","enable",0.596692652,2.00000011e-09,,
"SPI","result",0.596701566,7.5e-06,0x00,0x80
"SPI","result",0.596709566,7.5e-06,0x00,0x00
"SPI","disable",0.596719102,1.99999988e-09,,
"SPI","enable",0.596769574,2.00000011e-09,,
"SPI","result",0.596770676,7.5e-06,0x00,0x4B
"SPI","result",0.596778674,7.502e-06,0x00,0xBA
"SPI","disable",0.596788212,2.00000011e-09,,
"SPI","enable",0.59695459,2.00000011e-09,,
"SPI","result",0.596963504,7.5e-06,0x00,0x80
"SPI","result",0.596971504,7.5e-06,0x00,0x00
"SPI","disable",0.59698104,1.99999999e-09,,
"SPI","enable",0.5970316,1.99999999e-09,,
"SPI","result",0.597032702,7.5e-06,0x00,0x4B
"SPI","result",0.5970407,7.502e-06,0x00,0xBB
"SPI","disable",0.597050238,1.99999988e-09,,
"SPI","enable",0.597220454,1.99999988e-09,,
"SPI","result",0.597229368,7.5e-06,0x00,0x00
"SPI","result",0.597237366,7.502e-06,0x00,0x00
"SPI","disable",0.597246904,1.99999999e-09,,
"SPI","enable",0.597297826,1.99999999e-09,,
"SPI","result",0.597298926,7.502e-06,0x00,0x0B
"SPI","result",0.597306926,7.5e-06,0x00,0xBB
"SPI","disable",0.597316462,2e-09,,
"SPI","enable",0.597482854,1.99999999e-09,,
"SPI","result",0.597491768,7.5e-06,0x00,0x80
"SPI","result",0.597499768,7.5e-06,0x00,0x00
"SPI","disable",0.597509304,1.99999988e-09,,
"SPI","enable",0.597559776,2.00000011e-09,,
"SPI","result",0.597560878,7.5e-06,0x00,0x4B
"SPI","result",0.597568878,7.5e-06,0x00,0xBA
"SPI","disable",0.597578414,1.99999999e-09,,
"SPI","enable",0.597740856,1.99999999e-09,,
"SPI","result",0.59774977,7.5e-06,0x00,0x80
"SPI","result",0.597757768,7.502e-06,0x00,0x00
"SPI","disable",0.597767306,1.99999988e-09,,
"SPI","enable",0.59781769,1.99999999e-09,,
"SPI","result",0.597818792,7.5e-06,0x00,0x4B
"SPI","result",0.59782679,7.502e-06,0x00,0xBB
"SPI","disable",0.597836328,2e-09,,
"SPI","enable",0.59800272,2.00000011e-09,,
"SPI","result",0.598011632,7.5e-06,0x00,0x00
"SPI","result",0.598019632,7.5e-06,0x00,0x00
"SPI","disable",0.598029168,1.99999999e-09,,
"SPI","enable",0.59807964,1.99999988e-09,,
"SPI","result",0.598080742,7.5e-06,0x00,0x0B
"SPI","result",0.598088742,7.5e-06,0x00,0xBB
"SPI","disable",0.59809854,2.00000011e-09,,
"SPI","enable",0.598267882,1.99999999e-09,,
"SPI","result",0.598276796,7.5e-06,0x00,0x80
"SPI","result",0.598284796,7.5e-06,0x00,0x00
"SPI","disable",0.598294332,1.99999988e-09,,
"SPI","enable",0.598344892,2.00000011e-09,,
"SPI","result",0.598345992,7.502e-06,0x00,0x0B
"SPI","result",0.598353992,7.5e-06,0x00,0xBC
"SPI","disable",0.598363528,1.99999988e-09,,
"SPI","enable",0.598529796,1.99999988e-09,,
"SPI","result",0.59853871,7.5e-06,0x00,0x00
"SPI","result",0.598546708,7.5e-06,0x00,0x00
"SPI","disable",0.598556246,1.99999999e-09,,
"SPI","enable",0.598606718,1.99999999e-09,,
"SPI","result",0.598607818,7.5e-06,0x00,0x4B
"SPI","result",0.598615818,7.5e-06,0x00,0xBC
"SPI","disable",0.598625354,1.99999999e-09,,
"SPI","enable",0.598787584,1.99999999e-09,,
"SPI","result",0.598796498,7.5e-06,0x00,0x80
"SPI","result",0.598804496,7.502e-06,0x00,0x00
"SPI","disable",0.598814034,2.00000011e-09,,
"SPI","enable",0.598864418,1.99999999e-09,,
"SPI","result",0.59886552,7.5e-06,0x00,0x0B
"SPI","result",0.598873518,7.502e-06,0x00,0xBB
"SPI","disable",0.598883056,2e-09,,
"SPI","enable",0.599049448,1.99999999e-09,,
"SPI","result",0.599058362,7.5e-06,0x00,0x80
"SPI","result",0.59906636,7.5e-06,0x00,0x00
"SPI","disable",0.599075896,2.00000011e-09,,
"SPI","enable",0.599126606,1.99999988e-09,,
"SPI","result",0.59912772,7.5e-06,0x00,0x4B
"SPI","result",0.59913572,7.5e-06,0x00,0xBC
"SPI","disable",0.599145256,1.99999999e-09,,
"SPI","enable",0.599307398,1.99999999e-09,,
"SPI","result",0.599316312,7.5e-06,0x00,0x80
"SPI","result",0.599324312,7.5e-06,0x00,0x00
"SPI","disable",0.599333848,1.99999999e-09,,
"SPI","enable",0.599384858,1.99999999e-09,,
"SPI","result",0.599385958,7.502e-06,0x00,0x4B
"SPI","result",0.599393958,7.5e-06,0x00,0xBB
"SPI","disable",0.599403494,2e-09,,
"SPI","enable",0.599570274,2.00000011e-09,,
"SPI","result",0.599579188,7.5e-06,0x00,0x00
"SPI","result",0.599587186,7.502e-06,0x00,0x00
"SPI","disable",0.599596724,1.99999999e-09,,
"SPI","enable",0.599647646,1.99999999e-09,,
"SPI","result",0.599648746,7.502e-06,0x00,0x0B
"SPI","result",0.599656746,7.5e-06,0x00,0xBC
"SPI","disable",0.599666282,1.99999999e-09,,
"SPI","enable",0.599828524,1.99999999e-09,,
"SPI","result",0.599837438,7.5e-06,0x00,0x00
"SPI","result",0.599845438,7.5e-06,0x00,0x00
"SPI","disable",0.599854974,2.00000011e-09,,
"SPI","enable",0.599905446,2e-09,,
"SPI","result",0.599906548,7.5e-06,0x00,0x4B
"SPI","result",0.599914546,7.502e-06,0x00,0xBD
"SPI","disable",0.599924084,1.99999999e-09,,
"SPI","enable",0.610323018,2e-09,,
"SPI","result",0.610331932,7.5e-06,0x00,0x00
"SPI","result",0.610339932,7.5e-06,0x00,0x00
"SPI","disable",0.610349468,2e-09,,
"SPI","enable",0.61039994,1.99999999e-09,,
"SPI","result",0.610401042,7.5e-06,0x00,0x4B
"SPI","result",0.61040904,7.502e-06,0x00,0xC6
"SPI","disable",0.610418578,1.99999999e-09,,
"SPI","enable",0.610581294,1.99999988e-09,,
"SPI","result",0.610590208,7.5e-06,0x00,0x00
"SPI","result",0.610598208,7.5e-06,0x00,0x00
"SPI","disable",0.610607744,2.00000011e-09,,
"SPI","enable",0.610658216,1.99999988e-09,,
"SPI","result",0.610659318,7.5e-06,0x00,0x0B
"SPI","result",0.610667316,7.502e-06,0x00,0xC6
"SPI","disable",0.610676854,1.99999999e-09,,
"SPI","enable",0.61084322,1.99999999e-09,,
"SPI","result",0.610852134,7.5e-06,0x00,0x80
"SPI","result",0.610860134,7.5e-06,0x00,0x00
"SPI","disable",0.61086967,1.99999988e-09,,
"SPI","enable",0.610920142,1.99999999e-09,,
"SPI","result",0.610921242,7.502e-06,0x00,0x0B
"SPI","result",0.610929242,7.502e-06,0x00,0xC6
"SPI","disable",0.610938778,2.00000011e-09,,
"SPI","enable",0.611113458,1.99999999e-09,,
"SPI","result",0.611122372,7.5e-06,0x00,0x80
"SPI","result",0.61113037,7.502e-06,0x00,0x00
"SPI","disable",0.611139908,1.99999999e-09,,
"SPI","enable",0.611191004,1.99999999e-09,,
"SPI","result",0.611192106,7.5e-06,0x00,0x4B
"SPI","result",0.611200106,7.5e-06,0x00,0xC6
"SPI","disable",0.611209642,1.99999999e-09,,
"SPI","enable",0.611376008,1.99999988e-09,,
"SPI","result",0.611384922,7.5e-06,0x00,0x00
"SPI","result",0.611392922,7.5e-06,0x00,0x00
"SPI","disable",0.611402458,2e-09,,
"SPI","enable",0.61145293,1.99999988e-09,,
"SPI","result",0.611454032,7.5e-06,0x00,0x4B
"SPI","result",0.611462032,7.5e-06,0x00,0xC6
"SPI","disable",0.611471568,1.99999988e-09,,
"SPI","enable",0.611633984,1.99999988e-09,,
"SPI","result",0.611642898,7.5e-06,0x00,0x00
"SPI","result",0.611650898,7.5e-06,0x00,0x00
"SPI","disable",0.611660434,1.99999999e-09,,
"SPI","enable",0.611710906,1.99999999e-09,,
"SPI","result",0.611712008,7.5e-06,0x00,0x4B
"SPI","result",0.611720008,7.5e-06,0x00,0xC6
"SPI","disable",0.611729544,1.99999988e-09,,
"SPI","enable",0.61189591,2.00000011e-09,,
"SPI","result",0.611904824,7.5e-06,0x00,0x00
"SPI","result",0.611912824,7.5e-06,0x00,0x00
"SPI","disable",0.61192236,1.99999999e-09,,
"SPI","enable",0.611972832,2.00000011e-09,,
"SPI","result",0.611973934,7.5e-06,0x00,0x4B
